time_s,altitude_km,velocity_ms,mach,heat_flux_Wm2
8.265918595449687700e+01,5.990997749437359943e+01,7.473396618543740260e+03,2.378289861458578613e+01,6.717479856622201623e+05
8.269409658505477978e+01,5.988497124281070683e+01,7.472959851142107254e+03,2.377812089771364157e+01,6.727582956792826299e+05
8.272900925601244637e+01,5.985996499124781423e+01,7.472521589829832010e+03,2.377334027137850470e+01,6.737696864999165991e+05
8.276392397458853623e+01,5.983495873968492162e+01,7.472081829586747517e+03,2.376855672035731004e+01,6.747821569087331882e+05
8.279884074802771465e+01,5.980995248812203613e+01,7.471640565376439554e+03,2.376377022938392258e+01,6.757957056742400164e+05
8.283375958360068125e+01,5.978494623655914353e+01,7.471197792146203028e+03,2.375898078314907025e+01,6.768103315487545915e+05
8.286868048860429781e+01,5.975993998499625093e+01,7.470753504826987410e+03,2.375418836630016273e+01,6.778260332683165325e+05
8.290360347036163091e+01,5.973493373343335833e+01,7.470307698333353073e+03,2.374939296344118844e+01,6.788428095526014222e+05
8.293852853622215093e+01,5.970992748187047283e+01,7.469860367563424916e+03,2.374459455913261152e+01,6.798606591048357077e+05
8.297345569356174622e+01,5.968492123030757313e+01,7.469411507398834146e+03,2.373979313789117640e+01,6.808795806117034517e+05
8.300838494978283677e+01,5.965991497874468763e+01,7.468961112704681000e+03,2.373498868418987584e+01,6.818995727432655403e+05
8.304331631231448796e+01,5.963490872718180213e+01,7.468509178329479255e+03,2.373018118245775199e+01,6.829206341528682970e+05
8.307824978861249576e+01,5.960990247561890953e+01,7.468055699105105305e+03,2.372537061707977202e+01,6.839427634770524455e+05
8.311318538615952889e+01,5.958489622405601693e+01,7.467600669846759047e+03,2.372055697239674643e+01,6.849659593354681274e+05
8.314812311246512877e+01,5.955988997249312433e+01,7.467144085352902948e+03,2.371574023270515852e+01,6.859902203307823511e+05
8.318306297506593694e+01,5.953488372093023884e+01,7.466685940405218389e+03,2.371092038225705068e+01,6.870155450485922629e+05
8.321800498152569503e+01,5.950987746936734624e+01,7.466226229768557459e+03,2.370609740525991072e+01,6.880419320573366713e+05
8.325294913943541530e+01,5.948487121780445364e+01,7.465764948190891118e+03,2.370127128587650134e+01,6.890693799081963953e+05
8.328789545641340908e+01,5.945986496624156104e+01,7.465302090403260991e+03,2.369644200822479263e+01,6.900978871350170812e+05
8.332284394010545725e+01,5.943485871467867554e+01,7.464837651119729344e+03,2.369160955637776667e+01,6.911274522542071063e+05
8.335779459818488135e+01,5.940985246311578294e+01,7.464371625037323611e+03,2.368677391436333579e+01,6.921580737646522466e+05
8.339274743835264303e+01,5.938484621155289034e+01,7.463904006835999098e+03,2.368193506616418986e+01,6.931897501476214966e+05
8.342770246833744352e+01,5.935983995998999774e+01,7.463434791178577143e+03,2.367709299571768966e+01,6.942224798666774295e+05
8.346265969589586575e+01,5.933483370842711224e+01,7.462963972710700546e+03,2.367224768691569636e+01,6.952562613675787579e+05
8.349761912881241699e+01,5.930982745686421964e+01,7.462491546060779910e+03,2.366739912360447562e+01,6.962910930781953502e+05
8.353258077489969935e+01,5.928482120530132704e+01,7.462017505839948171e+03,2.366254728958455900e+01,6.973269734084071824e+05
8.356754464199843824e+01,5.925981495373843444e+01,7.461541846642006021e+03,2.365769216861060542e+01,6.983639007500158623e+05
8.360251073797765287e+01,5.923480870217554894e+01,7.461064563043370981e+03,2.365283374439126973e+01,6.994018734766496345e+05
8.363747907073475574e+01,5.920980245061265634e+01,7.460585649603030106e+03,2.364797200058908899e+01,7.004408899436692009e+05
8.367244964819559527e+01,5.918479619904976374e+01,7.460105100862486324e+03,2.364310692082031906e+01,7.014809484880719101e+05
8.370742247831464056e+01,5.915978994748687825e+01,7.459622911345710236e+03,2.363823848865483868e+01,7.025220474283982767e+05
8.374239756907503818e+01,5.913478369592398565e+01,7.459139075559084631e+03,2.363336668761599313e+01,7.035641850646383828e+05
8.377737492848875434e+01,5.910977744436109305e+01,7.458653587991355380e+03,2.362849150118045216e+01,7.046073596781321103e+05
8.381235456459663169e+01,5.908477119279820045e+01,7.458166443113583227e+03,2.362361291277811404e+01,7.056515695314753102e+05
8.384733648546855989e+01,5.905976494123531495e+01,7.457677635379089224e+03,2.361873090579194212e+01,7.066968128684248077e+05
8.388232069920353240e+01,5.903475868967242235e+01,7.457187159223401068e+03,2.361384546355784764e+01,7.077430879138021264e+05
8.391730721392980286e+01,5.900975243810952975e+01,7.456695009064208534e+03,2.360895656936453690e+01,7.087903928733909270e+05
8.395229603780492766e+01,5.898474618654663715e+01,7.456201179301303455e+03,2.360406420645339409e+01,7.098387259338474832e+05
8.398728717901593654e+01,5.895973993498375165e+01,7.455705664316533330e+03,2.359916835801834623e+01,7.108880852625962580e+05
8.402228064577943201e+01,5.893473368342085905e+01,7.455208458473747669e+03,2.359426900720572462e+01,7.119384690077377018e+05
8.405727644634167461e+01,5.890972743185796645e+01,7.454709556118747969e+03,2.358936613711412988e+01,7.129898752979441779e+05
8.409227458897869667e+01,5.888472118029507385e+01,7.454208951579232235e+03,2.358445973079430047e+01,7.140423022423648508e+05
8.412727508199645854e+01,5.885971492873218835e+01,7.453706639164743137e+03,2.357954977124898122e+01,7.150957479305249872e+05
8.416227793373090549e+01,5.883470867716928865e+01,7.453202613166617994e+03,2.357463624143276348e+01,7.161502104322288651e+05
8.419728315254808138e+01,5.880970242560640315e+01,7.452696867857934194e+03,2.356971912425198923e+01,7.172056877974548843e+05
8.423229074684429918e+01,5.878469617404351766e+01,7.452189397493459182e+03,2.356479840256458402e+01,7.182621780562591739e+05
8.426730072504619784e+01,5.875968992248062506e+01,7.451680196309594066e+03,2.355987405917993627e+01,7.193196792186759412e+05
8.430231309561088437e+01,5.873468367091773246e+01,7.451169258524321776e+03,2.355494607685875508e+01,7.203781892746138619e+05
8.433732786702600492e+01,5.870967741935483986e+01,7.450656578337156134e+03,2.355001443831292818e+01,7.214377061937532853e+05
8.437234504780994371e+01,5.868467116779195436e+01,7.450142149929090920e+03,2.354507912620540466e+01,7.224982279254491441e+05
8.440736464651185145e+01,5.865966491622906176e+01,7.449625967462538028e+03,2.354014012315004223e+01,7.235597523986258311e+05
8.444238667171181589e+01,5.863465866466616916e+01,7.449108025081281994e+03,2.353519741171146507e+01,7.246222775216769660e+05
8.447741113202091867e+01,5.860965241310327656e+01,7.448588316910425419e+03,2.353025097440494307e+01,7.256858011823577108e+05
8.451243803608143423e+01,5.858464616154039106e+01,7.448066837056331678e+03,2.352530079369624261e+01,7.267503212476872141e+05
8.454746739256687249e+01,5.855963990997749846e+01,7.447543579606577623e+03,2.352034685200149511e+01,7.278158355638425564e+05
8.458249921018216355e+01,5.853463365841460586e+01,7.447018538629890827e+03,2.351538913168704426e+01,7.288823419560549082e+05
8.461753349766370036e+01,5.850962740685171326e+01,7.446491708176107750e+03,2.351042761506933587e+01,7.299498382285060361e+05
8.465257026377950922e+01,5.848462115528882777e+01,7.445963082276109162e+03,2.350546228441475094e+01,7.310183221642201534e+05
8.468760951732936348e+01,5.845961490372592806e+01,7.445432654941770124e+03,2.350049312193947770e+01,7.320877915249663638e+05
8.472265126714486883e+01,5.843460865216304256e+01,7.444900420165907235e+03,2.349552010980938022e+01,7.331582440511455061e+05
8.475769552208963376e+01,5.840960240060014996e+01,7.444366371922223152e+03,2.349054323013984202e+01,7.342296774616882904e+05
8.479274229105934069e+01,5.838459614903726447e+01,7.443830504165252933e+03,2.348556246499565248e+01,7.353020894539491273e+05
8.482779158298193067e+01,5.835958989747437187e+01,7.443292810830307644e+03,2.348057779639082909e+01,7.363754777035993757e+05
8.486284340681761762e+01,5.833458364591147927e+01,7.442753285833418886e+03,2.347558920628851098e+01,7.374498398645173293e+05
8.489789777155912986e+01,5.830957739434859377e+01,7.442211923071292404e+03,2.347059667660081317e+01,7.385251735686885659e+05
8.493295468623175282e+01,5.828457114278570117e+01,7.441668716421240788e+03,2.346560018918866675e+01,7.396014764260894153e+05
8.496801415989348527e+01,5.825956489122280857e+01,7.441123659741137999e+03,2.346059972586169451e+01,7.406787460245845141e+05
8.500307620163513889e+01,5.823455863965991597e+01,7.440576746869362069e+03,2.345559526837807596e+01,7.417569799298191210e+05
8.503814082058049451e+01,5.820955238809703047e+01,7.440027971624737802e+03,2.345058679844438032e+01,7.428361756851047976e+05
8.507320802588640163e+01,5.818454613653413787e+01,7.439477327806484027e+03,2.344557429771545642e+01,7.439163308113169624e+05
8.510827782674292052e+01,5.815953988497124527e+01,7.438924809194155387e+03,2.344055774779426216e+01,7.449974428067810368e+05
8.514335023237339328e+01,5.813453363340835267e+01,7.438370409547593226e+03,2.343553713023176499e+01,7.460795091471656924e+05
8.517842525203465698e+01,5.810952738184546718e+01,7.437814122606860110e+03,2.343051242652672883e+01,7.471625272853689967e+05
8.521350289501711472e+01,5.808452113028257457e+01,7.437255942092195255e+03,2.342548361812565005e+01,7.482464946514106123e+05
8.524858317064486357e+01,5.805951487871968197e+01,7.436695861703948140e+03,2.342045068642255146e+01,7.493314086523199221e+05
8.528366608827582240e+01,5.803450862715678937e+01,7.436133875122533027e+03,2.341541361275889699e+01,7.504172666720275301e+05
8.531875165730188826e+01,5.800950237559390388e+01,7.435569976008365302e+03,2.341037237842339991e+01,7.515040660712461686e+05
8.535383988714903580e+01,5.798449612403100417e+01,7.435004158001807809e+03,2.340532696465189488e+01,7.525918041873681359e+05
8.538893078727743102e+01,5.795948987246811868e+01,7.434436414723115377e+03,2.340027735262721365e+01,7.536804783343456220e+05
8.542402436718161596e+01,5.793448362090523318e+01,7.433866739772377514e+03,2.339522352347901446e+01,7.547700858025816269e+05
8.545912063639057976e+01,5.790947736934234058e+01,7.433295126729464755e+03,2.339016545828365068e+01,7.558606238588149427e+05
8.549421960446794344e+01,5.788447111777944798e+01,7.432721569153968630e+03,2.338510313806403573e+01,7.569520897460089764e+05
8.552932128101203091e+01,5.785946486621655538e+01,7.432146060585146188e+03,2.338003654378947616e+01,7.580444806832340546e+05
8.556442567565603952e+01,5.783445861465366988e+01,7.431568594541863604e+03,2.337496565637554369e+01,7.591377938655577600e+05
8.559953279806815374e+01,5.780945236309077728e+01,7.430989164522543433e+03,2.336989045668394027e+01,7.602320264639265370e+05
8.563464265795172992e+01,5.778444611152788468e+01,7.430407764005097306e+03,2.336481092552231331e+01,7.613271756250523031e+05
8.566975526504532468e+01,5.775943985996499208e+01,7.429824386446881363e+03,2.335972704364415620e+01,7.624232384712956846e+05
8.570487062912292231e+01,5.773443360840210659e+01,7.429239025284628951e+03,2.335463879174863777e+01,7.635202121005541412e+05
8.573998875999402003e+01,5.770942735683921399e+01,7.428651673934402424e+03,2.334954615048046733e+01,7.646180935861408943e+05
8.577510966750381272e+01,5.768442110527632138e+01,7.428062325791527655e+03,2.334444910042973120e+01,7.657168799766709562e+05
8.581023336153324976e+01,5.765941485371342878e+01,7.427470974230541287e+03,2.333934762213176839e+01,7.668165682959439000e+05
8.584535985199923402e+01,5.763440860215054329e+01,7.426877612605132526e+03,2.333424169606702137e+01,7.679171555428277934e+05
8.588048914885473550e+01,5.760940235058764358e+01,7.426282234248086752e+03,2.332913130266087265e+01,7.690186386911391746e+05
8.591562126208891925e+01,5.758439609902475809e+01,7.425684832471221853e+03,2.332401642228350624e+01,7.701210146895250073e+05
8.595075620172731590e+01,5.755938984746187259e+01,7.425085400565341843e+03,2.331889703524977975e+01,7.712242804613483604e+05
8.598589397783192112e+01,5.753438359589897999e+01,7.424483931800165010e+03,2.331377312181904671e+01,7.723284329045652412e+05
8.602103460050136619e+01,5.750937734433608739e+01,7.423880419424278443e+03,2.330864466219502873e+01,7.734334688916085288e+05
8.605617807987100321e+01,5.748437109277319479e+01,7.423274856665072548e+03,2.330351163652566981e+01,7.745393852692650398e+05
8.609132442611310410e+01,5.745936484121030929e+01,7.422667236728683747e+03,2.329837402490296583e+01,7.756461788585582981e+05
8.612647364943698847e+01,5.743435858964741669e+01,7.422057552799940822e+03,2.329323180736285082e+01,7.767538464546294417e+05
8.616162576008915153e+01,5.740935233808452409e+01,7.421445798042298520e+03,2.328808496388502292e+01,7.778623848266135901e+05
8.619678076835337777e+01,5.738434608652163149e+01,7.420831965597787530e+03,2.328293347439280225e+01,7.789717907175194705e+05
8.623193868455093991e+01,5.735933983495874600e+01,7.420216048586949910e+03,2.327777731875298883e+01,7.800820608441112563e+05
8.626709951904069840e+01,5.733433358339585340e+01,7.419598040108784517e+03,2.327261647677570622e+01,7.811931918967813253e+05
8.630226328221928611e+01,5.730932733183296079e+01,7.418977933240681523e+03,2.326745092821425231e+01,7.823051805394343100e+05
8.633742998452119366e+01,5.728432108027006819e+01,7.418355721038376942e+03,2.326228065276497858e+01,7.834180234093599720e+05
8.637259963641895411e+01,5.725931482870718270e+01,7.417731396535877138e+03,2.325710563006708398e+01,7.845317171171128284e+05
8.640777224842328508e+01,5.723430857714429010e+01,7.417104952745409719e+03,2.325192583970250837e+01,7.856462582463874714e+05
8.644294783108321667e+01,5.720930232558139750e+01,7.416476382657364411e+03,2.324674126119578332e+01,7.867616433538967976e+05
8.647812639498624776e+01,5.718429607401850490e+01,7.415845679240231220e+03,2.324155187401386158e+01,7.878778689692460466e+05
8.651330795075850233e+01,5.715928982245561940e+01,7.415212835440539493e+03,2.323635765756597849e+01,7.889949315948103322e+05
8.654849250906487157e+01,5.713428357089271969e+01,7.414577844182803346e+03,2.323115859120350635e+01,7.901128277056100778e+05
8.658368008060912757e+01,5.710927731932983420e+01,7.413940698369459824e+03,2.322595465421979810e+01,7.912315537491842406e+05
8.661887067613412228e+01,5.708427106776694870e+01,7.413301390880805229e+03,2.322074582585002744e+01,7.923511061454645824e+05
8.665406430642191538e+01,5.705926481620405610e+01,7.412659914574942377e+03,2.321553208527105383e+01,7.934714812866526190e+05
8.668926098229393062e+01,5.703425856464116350e+01,7.412016262287716927e+03,2.321031341160126260e+01,7.945926755370937753e+05
8.672446071461105532e+01,5.700925231307827090e+01,7.411370426832658268e+03,2.320508978390042643e+01,7.957146852331463015e+05
8.675966351427386769e+01,5.698424606151538541e+01,7.410722401000917671e+03,2.319986118116953477e+01,7.968375066830585711e+05
8.679486939222275055e+01,5.695923980995249281e+01,7.410072177561213721e+03,2.319462758235065536e+01,7.979611361668400932e+05
8.683007835943804764e+01,5.693423355838960020e+01,7.409419749259764103e+03,2.318938896632678137e+01,7.990855699361377629e+05
8.686529042694019154e+01,5.690922730682670760e+01,7.408765108820231944e+03,2.318414531192167516e+01,8.002108042141000042e+05
8.690050560578990257e+01,5.688422105526382211e+01,7.408108248943663057e+03,2.317889659789972256e+01,8.013368351952569792e+05
8.693572390708833098e+01,5.685921480370092951e+01,7.407449162308425912e+03,2.317364280296577306e+01,8.024636590453850804e+05
8.697094534197718474e+01,5.683420855213803691e+01,7.406787841570150704e+03,2.316838390576500117e+01,8.035912719013858587e+05
8.700616992163887176e+01,5.680920230057514431e+01,7.406124279361665685e+03,2.316311988488272888e+01,8.047196698711453937e+05
8.704139765729674139e+01,5.678419604901225881e+01,7.405458468292946236e+03,2.315785071884431190e+01,8.058488490334168309e+05
8.707662856021515552e+01,5.675918979744935911e+01,7.404790400951042102e+03,2.315257638611494428e+01,8.069788054376818473e+05
8.711186264169964488e+01,5.673418354588647361e+01,7.404120069900023736e+03,2.314729686509952700e+01,8.081095351040215464e+05
