x,y,z,r,static_pressure_Pa,Cp_corrected
-1.530244707999999898e+00,1.191176057000000066e+00,5.424564481000000438e-01,1.623547924900054396e+00,1.230573435787500102e+03,1.877498155777670152e-01
-1.547392367999999907e+00,1.166850447999999929e+00,5.178263186999999546e-01,1.631737490187389561e+00,1.253545849762500211e+03,1.923214857386641441e-01
-1.310042262000000068e+00,6.279659270999999876e-01,1.204531193000000000e+00,1.779636514329844932e+00,2.238091598750000344e+02,-1.260327766942953912e-02
-1.208030104999999965e+00,1.299752234999999922e+00,1.026329636999999906e+00,1.585146446979225354e+00,1.121739393687500069e+03,1.660910842272062815e-01
-1.441603065000000017e+00,1.393614173000000012e+00,5.683255195999999954e-01,1.549584877715965536e+00,1.236062085037500083e+03,1.888420949536811777e-01
-1.487028717999999916e+00,1.710319399999999934e+00,1.112029791000000101e+00,1.856842660062566264e+00,1.813707119000000318e+02,-2.104882398829838533e-02
-1.660589217999999923e+00,6.286928057999999764e-01,6.395376324999999529e-01,1.779484457454337143e+00,2.960722156350000205e+02,1.777573037542669234e-03
-1.676741599999999943e+00,6.078788638000000022e-01,6.090322137000000469e-01,1.783923381340936976e+00,3.008460258737500226e+02,2.727594478303274443e-03
-1.214438319000000099e+00,1.385605812000000103e+00,9.674412608000000358e-01,1.552676084620948638e+00,1.214382710012500183e+03,1.845277485372989468e-01
-1.749166369000000110e+00,5.465032457999999815e-01,4.087557793000000106e-01,1.796291811914699776e+00,4.678892135400000143e+02,3.597035065821551497e-02
-1.636192799000000031e+00,6.272337436999999571e-01,7.005021571999999752e-01,1.779839921942787617e+00,2.931317558312500182e+02,1.192401084836671593e-03
-1.734820365999999892e+00,5.798056722000000107e-01,4.397621154999999948e-01,1.789690593515373296e+00,2.566757625687500308e+02,-6.062595136518763791e-03
-1.270093560000000066e+00,8.151338696000000050e-01,1.182784438000000105e+00,1.735545066521883895e+00,2.466226352449999979e+02,-8.063237396392003431e-03
-1.699243665000000014e+00,5.487907529000000117e-01,5.815545320999999657e-01,1.796005207912460877e+00,5.788100700287500331e+02,5.804437258654317200e-02
-1.278665900000000022e+00,7.238184810000000136e-01,1.206573485999999917e+00,1.758068844198372727e+00,2.191557262212500348e+02,-1.352934333252071505e-02
-1.570689559000000068e+00,1.106941699999999917e+00,5.100426077999999919e-01,1.651426399366026532e+00,3.573681793500000481e+02,1.397589614822039583e-02
-1.218319415999999933e+00,1.231654763000000097e+00,1.051778673999999913e+00,1.609515634743502233e+00,1.152277288837500009e+03,1.721683377620673305e-01
-1.463631987999999939e+00,1.705814718999999924e+00,1.144662738000000068e+00,1.858082716151918001e+00,1.608755699162500150e+02,-2.512749979278400617e-02
-1.553303360999999994e+00,1.132272720000000010e+00,5.360495447999999996e-01,1.643198236906972642e+00,1.140720837287499990e+03,1.698685235251097270e-01
-1.659309029999999963e+00,8.586338162000000107e-01,4.686994850999999795e-01,1.724234805463729758e+00,2.879175243437500171e+02,1.547327523159495902e-04
-1.616507173000000019e+00,9.833340645000000491e-01,4.909563959000000088e-01,1.689418131498407138e+00,2.819684535762500559e+02,-1.029173707947329212e-03
-1.638139605999999970e+00,9.216394423999999530e-01,4.802282154999999997e-01,1.707079525888629989e+00,3.019077323937499955e+02,2.938881460263288812e-03
-1.709547162000000009e+00,6.803717017000000533e-01,4.508030415000000013e-01,1.767986108918252919e+00,2.468096302087500362e+02,-8.026024098000966375e-03
-1.270369410999999893e+00,8.787898420999999960e-01,1.157797694000000099e+00,1.718817599582982192e+00,2.306368301649999921e+02,-1.124452379327157622e-02
-1.544540524000000081e+00,6.809991001999999849e-01,8.601757883999999743e-01,1.767910579533862103e+00,2.559072590025000409e+02,-6.215532691370054263e-03
-1.680201529999999943e+00,7.954533099999999690e-01,4.544361532000000259e-01,1.740571572429457481e+00,2.949661716487499916e+02,1.557462591418821377e-03
-1.515575885999999928e+00,6.749183535999999650e-01,9.130554794999999890e-01,1.769361629195586483e+00,2.389900306850000220e+02,-9.582178790833733792e-03
-1.701174140000000001e+00,7.270758748000000216e-01,4.401964246999999775e-01,1.757204127847246555e+00,2.481260341349999976e+02,-7.764050560702095635e-03
-1.665461897999999996e+00,8.211753964000000350e-01,4.827671050999999824e-01,1.734020591416491008e+00,2.626620490812500179e+02,-4.871282484154066013e-03
-1.644024729999999934e+00,8.846650719999999968e-01,4.961235522999999925e-01,1.717252425241654334e+00,2.739751117512499832e+02,-2.619904327157485287e-03
-1.593890070999999908e+00,1.044748902000000035e+00,5.016732216000000522e-01,1.670976235529071596e+00,2.808755313612500117e+02,-1.246672830326665165e-03
-1.575569510000000006e+00,6.714336276000000270e-01,8.068434596000000347e-01,1.770145657605875389e+00,2.661631946312500077e+02,-4.174530168210625197e-03
-1.347898840999999903e+00,5.733359456000000076e-01,1.179367303999999894e+00,1.791016058921128584e+00,3.558096763462500576e+02,1.366574321062897883e-02
-1.283877254000000079e+00,7.768617272000000185e-01,1.182078004000000071e+00,1.745178847820247015e+00,2.328370674262500017e+02,-1.080666127498781069e-02
-1.301270126999999999e+00,6.636998056999999784e-01,1.202566623999999917e+00,1.771855081145564004e+00,2.193562915512499956e+02,-1.348942943686006965e-02
-1.622463106999999960e+00,9.471230507000000243e-01,5.071778892999999622e-01,1.699887038885494972e+00,2.709226494012499984e+02,-3.227365565577765445e-03
-1.267585753999999953e+00,9.449979662999999919e-01,1.133444190000000074e+00,1.700432114372256942e+00,2.303044112862500015e+02,-1.131067746221355377e-02
-1.686651826000000076e+00,7.552271484999999451e-01,4.683761597000000165e-01,1.750477251815759638e+00,2.369002071449999960e+02,-9.998068210628961033e-03
-1.702067017999999932e+00,6.640806794000000401e-01,4.915387629999999897e-01,1.771621429452404861e+00,2.534408661137500474e+02,-6.706362030716712594e-03
-1.211559295999999897e+00,1.057551026000000061e+00,1.145106195999999965e+00,1.667076521291571023e+00,3.076321251150000080e+02,4.078075426621165928e-03
-1.230561137000000027e+00,1.018689512999999991e+00,1.142231344999999898e+00,1.678979796601269836e+00,2.844717819300000201e+02,-5.309939541686915440e-04
-1.708514094000000094e+00,6.226438283999999879e-01,5.019350648000000525e-01,1.780718736542192149e+00,2.695054393675000028e+02,-3.509400219405165670e-03
-1.227031707999999943e+00,1.267826437999999944e+00,1.021637796999999903e+00,1.596668594510586070e+00,1.102974776925000015e+03,1.623567949780595210e-01
-1.724420427999999950e+00,5.826435089000000511e-01,4.766721724999999910e-01,1.789089760895068437e+00,2.625156345087499972e+02,-4.900420002437833739e-03
-1.576762199000000031e+00,1.070835114000000088e+00,5.282031893999999950e-01,1.662882329417102234e+00,2.702356056400000170e+02,-3.364092052657234860e-03
-1.706501365000000048e+00,5.681309700000000129e-01,5.474083424000000253e-01,1.792150329095184791e+00,3.740031021300000020e+02,1.728636148220380822e-02
-1.684720634999999911e+00,6.289434432999999602e-01,5.726187229000000434e-01,1.779375120600046545e+00,2.337918930025000179e+02,-1.061664434422232746e-02
-1.699510693999999988e+00,6.081311107000000327e-01,5.420762896999999914e-01,1.783867512702465241e+00,3.166668365612500793e+02,5.876045843491000016e-03
-1.454672932999999890e+00,1.356417297999999994e+00,5.743297935000000187e-01,1.563946307807456249e+00,1.184302171062500065e+03,1.785415120672843026e-01
-1.600139618000000041e+00,1.008519053000000110e+00,5.181997417999999467e-01,1.681956530203670974e+00,2.700041050175000237e+02,-3.410162286689413097e-03
-1.419636726000000015e+00,1.413452624999999907e+00,6.012375355000000310e-01,1.541705227305827375e+00,1.222887502812500088e+03,1.862202614578255255e-01
-1.232892155999999906e+00,1.405052066000000099e+00,9.310975074999999768e-01,1.544980788488659718e+00,1.213120924487500133e+03,1.842766444417358040e-01
-1.480090141000000026e+00,6.789945960000000058e-01,9.676656723000000015e-01,1.768344898155676637e+00,2.501325847475000046e+02,-7.364733032666989816e-03
-1.601189017000000048e+00,6.733390688999999485e-01,7.535774111999999914e-01,1.769656798035234901e+00,2.347957664762500087e+02,-1.041686654071184541e-02
-1.495207190999999991e+00,1.238228201999999945e+00,5.896492599999999529e-01,1.607274336831350681e+00,1.096915722350000124e+03,1.611510009751341566e-01
-1.287416934999999985e+00,8.384068011999999959e-01,1.154917954999999941e+00,1.729531106197912838e+00,2.278010643125000172e+02,-1.180886092150170222e-02
-1.722636580000000084e+00,5.493413209999999935e-01,5.069760679999999464e-01,1.795689706012382647e+00,3.315652336412500176e+02,8.840930485129213159e-03
-1.286058307000000012e+00,9.061303138999999840e-01,1.129011750000000092e+00,1.711319228151711336e+00,2.163885040187500124e+02,-1.408003979765967695e-02
-1.469103336000000093e+00,1.295770883999999956e+00,5.989798902999999841e-01,1.586518679634793649e+00,1.080732473975000175e+03,1.579304219892735950e-01
-1.402868867000000019e+00,5.509698987000000159e-01,1.120156407000000076e+00,1.795213478709708710e+00,3.961800208887500503e+02,2.169972256216481585e-02
-1.524789809999999912e+00,7.031728624999999955e-01,8.847150803000000119e-01,1.762868326900812965e+00,2.369573486175000028e+02,-9.986696660165772510e-03
-1.262198090999999911e+00,1.011110901999999978e+00,1.110352159000000061e+00,1.681078801817453616e+00,2.331402145625000344e+02,-1.074633288639687163e-02
-1.517836213000000045e+00,1.179406047000000068e+00,5.872538685999999508e-01,1.627480837269627445e+00,1.142802679462500009e+03,1.702828245977572319e-01
-1.218061923999999907e+00,1.092117905999999916e+00,1.122238158999999902e+00,1.656228648530839287e+00,9.487693036499999835e+02,1.316688332520721816e-01
-1.305016874999999965e+00,6.973538398999999943e-01,1.187316059999999895e+00,1.764309629959744052e+00,2.261942051075000109e+02,-1.212863707947342551e-02
-1.450492858999999912e+00,6.315822600999999592e-01,1.029745697999999932e+00,1.778849554223037810e+00,2.441505600100000208e+02,-8.555197562164792643e-03
-1.224625826000000028e+00,1.346232772000000022e+00,9.789052606000000489e-01,1.567789502113257738e+00,1.159023611287499989e+03,1.735109028522672237e-01
-1.282688617999999892e+00,9.730380176999999797e-01,1.103953004000000071e+00,1.692336351257448301e+00,2.177745170387500195e+02,-1.380421356655289755e-02
-1.555653930000000074e+00,7.011261582000000159e-01,8.301321863999999717e-01,1.763286305970102275e+00,2.393706375112500098e+02,-9.506435385177959552e-03
-1.493012905000000057e+00,6.999893188000000377e-01,9.386871457000000030e-01,1.763581892626183922e+00,2.198840045850000138e+02,-1.338441087274500063e-02
-1.235747814000000000e+00,1.195479870000000000e+00,1.050706147999999951e+00,1.622053041441856358e+00,1.149277593975000173e+03,1.715713776206729269e-01
-1.628169178999999911e+00,6.699419022000000501e-01,6.954214573000000454e-01,1.770464876443130553e+00,2.560063640750000218e+02,-6.195810092637732067e-03
-1.584259628999999947e+00,6.956353784000000040e-01,7.772584557999999699e-01,1.764655569563595483e+00,2.188818695087500430e+02,-1.358384272306191291e-02
-1.433439732000000078e+00,5.714838504999999458e-01,1.074358939999999984e+00,1.791367242425225159e+00,4.283173545612499993e+02,2.809527548756704865e-02
-1.227066159000000045e+00,1.163325190999999981e+00,1.077511668000000089e+00,1.633010334700658150e+00,1.253341209225000057e+03,1.922807608483667052e-01
-1.335145830999999950e+00,6.167802811000000496e-01,1.180244802999999898e+00,1.782019131503696618e+00,2.355973922662500115e+02,-1.025733743295952939e-02
-1.651811004000000027e+00,6.744189261999999907e-01,6.342144012000000552e-01,1.769380541213495528e+00,2.662458507712499909e+02,-4.158081021452949763e-03
-1.541550159000000031e+00,1.122676969000000025e+00,5.781550407000000114e-01,1.646402181667573128e+00,1.099618812862500135e+03,1.616889347879084116e-01
-1.280748248000000089e+00,1.403228163999999945e+00,8.655185103000000435e-01,1.545780827422504000e+00,1.248591941800000086e+03,1.913356235982448250e-01
-1.500048041000000110e+00,1.204201341000000092e+00,6.092258095999999457e-01,1.619042992755508337e+00,1.109450215125000113e+03,1.636454522184301041e-01
-1.655318140999999965e+00,8.071880936999999978e-01,5.279988049999999600e-01,1.737486945563944118e+00,2.189383754512500104e+02,-1.357259764748902815e-02
-1.474058746999999947e+00,1.265573381999999913e+00,6.156924366999999565e-01,1.597474997055288171e+00,1.062986347937500113e+03,1.543988194783033341e-01
-1.678362370000000103e+00,7.387170196000000244e-01,5.109843015999999682e-01,1.754424464465101252e+00,2.360623748875000274e+02,-1.016480265724036512e-02
-1.319069266000000074e+00,1.405223845999999943e+00,8.044075966000000522e-01,1.544996864065933284e+00,1.274475524787500035e+03,1.964866366406631537e-01
-1.379561781999999903e+00,5.756657720000000200e-01,1.141129971000000021e+00,1.790354244575490750e+00,3.217899444637499755e+02,6.895579948805460185e-03
-1.685404657999999944e+00,6.942747234999999684e-01,5.235403180000000045e-01,1.764846544541376794e+00,2.293880912575000366e+02,-1.149303152120915820e-02
-1.610683322000000084e+00,6.945250630000000536e-01,7.213773727000000191e-01,1.764847324165042641e+00,2.254968993987500028e+02,-1.226740576548025242e-02
-1.677061557999999897e+00,6.736500858999999730e-01,5.644791721999999901e-01,1.769511855051834504e+00,2.191348098975000198e+02,-1.353350582642613015e-02
-1.308203100999999924e+00,1.380343080000000056e+00,8.400893211000000083e-01,1.554717151411238119e+00,1.230747720212500099e+03,1.877844993905412596e-01
-1.635863185000000053e+00,6.951877475000000084e-01,6.618848443000000525e-01,1.764692581486186018e+00,2.414061981450000189e+02,-9.101344661140901501e-03
-1.387869953999999906e+00,1.409762978999999916e+00,6.747168899000000053e-01,1.543186926698217887e+00,1.127484870924999996e+03,1.672344741589469053e-01
-1.432127117999999921e+00,6.113874912000000217e-01,1.062371849999999895e+00,1.783149469277157451e+00,3.045698680937500171e+02,3.468664980497325467e-03
-1.450753093000000105e+00,1.331311345000000035e+00,6.090692878000000254e-01,1.573419821341483615e+00,1.066009594650000054e+03,1.550004666016577826e-01
-1.634066938999999996e+00,8.717082143000000061e-01,5.391975045000000355e-01,1.720729121620209412e+00,2.090454387437500259e+02,-1.554136086055582164e-02
-1.353374480999999907e+00,1.408987640999999957e+00,7.422308922000000475e-01,1.543544357366521291e+00,1.175454641637500117e+03,1.767807921745490618e-01
-1.523230910000000105e+00,1.145484567000000009e+00,6.047291755999999463e-01,1.638880648797002459e+00,1.123979669399999921e+03,1.665369146757679497e-01
-1.610629201000000066e+00,9.346621037000000243e-01,5.541799664000000014e-01,1.703303219709574767e+00,2.174492012000000329e+02,-1.386895368113114958e-02
-1.344157577000000048e+00,1.384344696999999957e+00,7.781422138000000377e-01,1.553146772428180888e+00,1.219727056712500143e+03,1.855913107020966124e-01
-1.454293846999999973e+00,7.022490501000000496e-01,9.965934157000000404e-01,1.763000008405743779e+00,2.346957267900000090e+02,-1.043677513408093442e-02
-1.378816247000000050e+00,1.386833787000000040e+00,7.127165793999999943e-01,1.552127303265683045e+00,1.116234893550000152e+03,1.649956504144320657e-01
-1.255084990999999928e+00,1.269126176999999966e+00,9.860131741000000005e-01,1.596076537679890439e+00,1.091078430137500163e+03,1.599893392247684620e-01
-1.563717484000000102e+00,1.059521079000000032e+00,5.755729079000000414e-01,1.666282251623581567e+00,2.214673492412499911e+02,-1.306931427352511083e-02
-1.587983131000000103e+00,9.955596923999999737e-01,5.655485987999999686e-01,1.685685510985132307e+00,2.064187618324999960e+02,-1.606408783520234251e-02
-1.440430998999999934e+00,6.754961014000000485e-01,1.027106880999999916e+00,1.769121253017352124e+00,2.372027561137500129e+02,-9.937858861530956753e-03
-1.315228580999999952e+00,7.537002563000000377e-01,1.155735970000000057e+00,1.750871740771183571e+00,2.275936576637500366e+02,-1.185013628717697907e-02
-1.264480472000000022e+00,1.381604314000000056e+00,9.035122990999999715e-01,1.554105961218317455e+00,1.188398564325000052e+03,1.793567228181375539e-01
-1.660304189000000097e+00,6.983116269000000376e-01,5.955695509999999748e-01,1.763891462105673158e+00,2.396875045862500144e+02,-9.443376633349582702e-03
-1.560302376999999963e+00,1.744592190000000098e+00,9.576132894000000118e-01,1.830728466951704547e+00,2.177490959000000146e+02,-1.380927254997561977e-02
