cellnumber     x-coordinate     y-coordinate     z-coordinate     y-coordinate pressure-coefficient 
      7283 -1.409948707E+00  2.123543501E+00 -2.714820504E-01  2.128524065E+00  4.002413025E+02 
      7284 -1.676534176E+00  1.483648300E+00 -4.578656256E-01  1.482315779E+00  4.958551025E+02 
      7285 -8.348104358E-01  3.668834686E+00 -2.075033039E-01  3.675972462E+00  1.430860138E+02 
      7286 -1.588365436E+00  1.518905997E+00 -3.254047334E-01  1.522517681E+00  4.559851379E+02 
      7287 -9.044187665E-01  3.538601160E+00 -2.797374129E-01  3.541527748E+00  1.690142365E+02 
      7288 -1.317661405E+00  2.419859171E+00 -2.550265789E-01  2.414700031E+00  4.123632202E+02 
      7289 -1.386184812E+00  2.514189243E+00 -4.622940123E-01  2.526975393E+00  2.625157166E+02 
      7290 -1.393193841E+00  2.356543303E+00 -3.776164353E-01  2.357899189E+00  3.419602966E+02 
      7291 -8.113128543E-01  3.707070589E+00 -2.281935960E-01  3.714877844E+00  1.651393585E+02 
      7292 -1.608571649E+00  1.482786536E+00 -3.486382961E-01  1.486151457E+00  4.697973938E+02 
      7293 -1.415753841E+00  2.086194992E+00 -2.556510270E-01  2.088524342E+00  4.241025085E+02 
      7294 -8.848373890E-01  3.573298693E+00 -2.585505545E-01  3.577313423E+00  1.619279633E+02 
      7295 -1.691108584E+00  1.139793038E+00 -3.603970110E-01  1.147128344E+00  3.980999146E+02 
      7296 -1.677637100E+00  1.604511738E+00 -5.009267926E-01  1.601065397E+00  3.834749451E+02 
      7297 -1.399347901E+00  2.198134184E+00 -2.990723550E-01  2.202657461E+00  3.843983154E+02 
      7298 -1.637371898E+00  1.241632462E+00 -2.814759910E-01  1.250275373E+00  4.155747070E+02 
      7299 -1.667422652E+00  1.532165051E+00 -4.611925781E-01  1.536381364E+00  4.937061157E+02 
      7300 -1.437453866E+00  2.017308474E+00 -2.629224360E-01  2.017313957E+00  4.572632141E+02 
      7301 -1.628290057E+00  1.494930148E+00 -3.896532059E-01  1.505645514E+00  5.144381104E+02 
      7302 -1.328844786E+00  2.454498529E+00 -3.101598918E-01  2.461726189E+00  3.699642334E+02 
      7303 -8.717446923E-01  3.598186731E+00 -2.840385735E-01  3.602584124E+00  1.984152832E+02 
      7304 -1.447670102E+00  2.270264864E+00 -4.279916286E-01  2.279806614E+00  3.161166992E+02 
      7305 -1.012080550E+00  3.290580034E+00 -2.392147779E-01  3.297027826E+00  2.158440552E+02 
      7306 -1.664881587E+00  1.312759399E+00 -3.820430040E-01  1.319439411E+00  3.779942932E+02 
      7307 -1.694775462E+00  1.629052758E+00 -5.353732109E-01  1.632150650E+00  2.942684326E+02 
      7308 -1.323209405E+00  2.696953773E+00 -4.783776700E-01  2.703866959E+00  2.453121033E+02 
      7309 -1.358772159E+00  2.569397688E+00 -4.455474913E-01  2.568381786E+00  2.701559448E+02 
      7310 -1.160165191E+00  2.889555693E+00 -2.350025922E-01  2.886736870E+00  3.207330933E+02 
      7311 -1.409369826E+00  2.245764494E+00 -3.477771282E-01  2.240594864E+00  3.632656555E+02 
      7312 -1.569872499E+00  1.981088519E+00 -4.918207228E-01  1.984322548E+00  3.280228882E+02 
      7313 -1.646205544E+00  1.334748864E+00 -3.571735620E-01  1.335931540E+00  3.912882996E+02 
      7314 -1.000777841E+00  3.342198610E+00 -2.942781746E-01  3.345134258E+00  1.909642334E+02 
      7315 -1.634536386E+00  1.271290779E+00 -2.957958281E-01  1.272519112E+00  4.209555969E+02 
      7316 -1.644186974E+00  1.276139259E+00 -3.261673152E-01  1.276155472E+00  4.171477661E+02 
      7317 -1.550777316E+00  2.050708055E+00 -4.939524233E-01  2.047595024E+00  3.144908752E+02 
      7318 -1.435314178E+00  2.348939896E+00 -4.502879083E-01  2.355188131E+00  2.947748413E+02 
      7319 -1.719322801E+00  9.041121006E-01 -3.112317026E-01  9.053696990E-01  3.937076416E+02 
      7320 -1.723613739E+00  9.338617325E-01 -3.386944532E-01  9.440495372E-01  4.019318237E+02 
      7321 -1.570929050E+00  2.019521236E+00 -5.132920742E-01  2.024204731E+00  3.003587646E+02 
      7322 -1.713738918E+00  9.628457427E-01 -3.294128180E-01  9.657875299E-01  3.703985596E+02 
      7323 -1.675668120E+00  1.729218483E+00 -5.490402579E-01  1.742067695E+00  2.585359497E+02 
      7324 -1.319783568E+00  2.394353628E+00 -2.333724499E-01  2.395570993E+00  4.187147522E+02 
      7325 -1.178902030E+00  2.828217745E+00 -2.262544036E-01  2.833348751E+00  3.374656677E+02 
      7326 -1.469402909E+00  2.272519112E+00 -4.687393010E-01  2.283760786E+00  3.122557678E+02 
      7327 -1.305211902E+00  2.458578348E+00 -2.530927360E-01  2.466886759E+00  3.985369263E+02 
      7328 -1.389468551E+00  2.189128876E+00 -2.670817673E-01  2.195903063E+00  3.901091003E+02 
      7329 -1.396359086E+00  2.152183294E+00 -2.540910244E-01  2.154379368E+00  4.105983276E+02 
      7330 -1.662873268E+00  1.208213568E+00 -3.339528143E-01  1.206523418E+00  3.953119507E+02 
      7331 -1.401478648E+00  2.503453255E+00 -4.935887754E-01  2.506093740E+00  2.667461243E+02 
      7332 -8.483254313E-01  2.076446533E+00 -1.142342567E+00  2.077179909E+00  4.358220215E+02 
      7333 -1.274141431E+00  2.734148741E+00 -3.847845793E-01  2.739383698E+00  3.049448853E+02 
      7334 -1.379571557E+00  2.298602819E+00 -3.190623522E-01  2.299458981E+00  3.673275452E+02 
      7335 -1.078641057E+00  3.101744890E+00 -2.088929564E-01  3.102752447E+00  2.645271606E+02 
      7336 -1.480666518E+00  1.931120038E+00 -3.172398806E-01  1.930803537E+00  4.557274475E+02 
      7337 -9.824483395E-01  3.387893915E+00 -3.083083332E-01  3.391092062E+00  1.863373566E+02 
      7338 -1.636185527E+00  1.408469319E+00 -3.698509634E-01  1.412123680E+00  4.619768677E+02 
      7339 -1.064320683E+00  3.140767813E+00 -2.092178613E-01  3.147472620E+00  2.553928070E+02 
      7340 -1.164770007E+00  2.938679457E+00 -3.013603985E-01  2.941999197E+00  2.952271729E+02 
      7341 -1.498705387E+00  2.275081873E+00 -5.417652726E-01  2.278338909E+00  2.828872375E+02 
      7342 -1.234227180E+00  2.856545448E+00 -3.950241506E-01  2.860853672E+00  2.817241516E+02 
      7343 -1.467010140E+00  1.979111552E+00 -3.152854145E-01  1.984258890E+00  4.338377991E+02 
      7344 -1.311570764E+00  2.475810051E+00 -2.854247689E-01  2.477709770E+00  3.922025146E+02 
      7345 -8.402788639E-01  2.128202677E+00 -1.129284143E+00  2.131894827E+00  4.124656372E+02 
      7346 -1.627326846E+00  1.713977814E+00 -4.685469568E-01  1.705386043E+00  4.163203735E+02 
      7347 -1.349314690E+00  2.632212877E+00 -4.793391228E-01  2.635588408E+00  2.467390137E+02 
      7348 -8.292862773E-01  2.191451788E+00 -1.113830090E+00  2.196696043E+00  3.987410583E+02 
      7349 -1.538743377E+00  2.136179686E+00 -5.229230523E-01  2.140609503E+00  2.665809937E+02 
      7350 -1.702077746E+00  9.634808898E-01 -2.961005270E-01  9.662639499E-01  4.003423462E+02 
      7351 -1.638041854E+00  1.312298656E+00 -3.310115337E-01  1.320041537E+00  3.976082153E+02 
      7352 -1.186073422E+00  2.862309694E+00 -2.866545916E-01  2.866302490E+00  3.184605408E+02 
      7353 -8.152428269E-01  2.254288435E+00 -1.100321889E+00  2.261750698E+00  3.844027710E+02 
      7354 -1.395299911E+00  2.233481646E+00 -3.123632669E-01  2.229167938E+00  3.775808411E+02 
      7355 -1.070118070E+00  5.136987567E-01  1.445008874E+00  5.101956725E-01  1.247808350E+03 
      7356 -1.239903927E+00  2.754198790E+00 -3.258204162E-01  2.760139942E+00  3.348275146E+02 
      7357 -1.346337795E+00  2.392793179E+00 -3.069455028E-01  2.398318052E+00  3.735841980E+02 
      7358 -1.557900429E+00  2.121378899E+00 -5.571737289E-01  2.126942158E+00  2.644757385E+02 
      7359 -1.041084170E+00  3.268658876E+00 -3.250714242E-01  3.272816420E+00  1.960733032E+02 
      7360 -1.613776565E+00  1.443382621E+00 -3.412322104E-01  1.443073273E+00  4.707236328E+02 
      7361 -1.043450236E+00  3.243146181E+00 -2.917823792E-01  3.251730680E+00  2.140256348E+02 
      7362 -1.636370301E+00  1.765255809E+00 -5.024773479E-01  1.778485179E+00  3.233739319E+02 
      7363 -1.424580216E+00  2.460228920E+00 -5.176015496E-01  2.455784082E+00  2.625853882E+02 
      7364 -1.522882462E+00  1.701384187E+00 -2.688691914E-01  1.710007071E+00  5.306873169E+02 
      7365 -1.516850829E+00  1.735366344E+00 -2.791170180E-01  1.735493779E+00  5.204269409E+02 
      7366 -1.566543102E+00  2.085698366E+00 -5.488180518E-01  2.085538626E+00  2.843948364E+02 
      7367 -1.268124580E+00  2.802047968E+00 -4.330553114E-01  2.804714441E+00  2.594621277E+02 
      7368 -1.154642224E+00  2.926729918E+00 -2.602409124E-01  2.938902617E+00  3.094347534E+02 
      7369 -1.433611393E+00  2.423825026E+00 -5.042250752E-01  2.428481102E+00  2.729861755E+02 
      7370 -1.682602286E+00  1.181932092E+00 -3.612838686E-01  1.178732634E+00  3.889599609E+02 
      7371 -1.447793365E+00  2.400714636E+00 -5.255772471E-01  2.411148310E+00  2.644298706E+02 
      7372 -1.225123525E+00  2.818588257E+00 -3.427455723E-01  2.827066183E+00  3.136508179E+02 
      7373 -1.658560395E+00  1.250875473E+00 -3.449665308E-01  1.256149530E+00  4.022726746E+02 
      7374 -1.506031632E+00  1.827036262E+00 -3.132430017E-01  1.833440185E+00  4.763674011E+02 
      7375 -1.377125740E+00  2.211386681E+00 -2.456846684E-01  2.215111256E+00  4.143816528E+02 
      7376 -1.693811059E+00  9.931578040E-01 -2.870019376E-01  1.002632380E+00  3.805173645E+02 
      7377 -1.689186931E+00  1.075033307E+00 -3.254693747E-01  1.085986733E+00  4.263243103E+02 
      7378 -1.276238561E+00  2.693842649E+00 -3.599258661E-01  2.696553469E+00  3.313606873E+02 
      7379 -1.512567878E+00  1.788599610E+00 -3.045119941E-01  1.791133404E+00  5.149670410E+02 
      7380 -1.030357838E+00  3.253297806E+00 -2.570149004E-01  3.259344578E+00  2.155478516E+02 
      7381 -1.671135902E+00  1.693056703E+00 -5.252360702E-01  1.696954966E+00  3.248078308E+02 
      7382 -9.767267108E-01  3.369827986E+00 -2.192855030E-01  3.370120287E+00  2.028529968E+02 
      7383 -1.127680659E+00  3.016748428E+00 -2.778932154E-01  3.021511316E+00  2.725831299E+02 
      7384 -1.696246147E+00  1.721276879E+00 -5.807572007E-01  1.725290298E+00  1.443934479E+02 
      7385 -1.497001290E+00  1.993678451E+00 -3.788369000E-01  1.995184183E+00  4.058546448E+02 
      7386 -1.129140258E+00  2.990893602E+00 -2.520558834E-01  2.987025738E+00  2.964926453E+02 
      7387 -1.451406956E+00  1.985607743E+00 -2.806613445E-01  1.989131093E+00  4.549446716E+02 
      7388 -1.380573153E+00  2.490552425E+00 -4.324563444E-01  2.492336035E+00  3.040521545E+02 
      7389 -1.598950386E+00  1.707115173E+00 -4.231196344E-01  1.712146759E+00  4.591056519E+02 
      7390 -1.503995895E+00  2.172335386E+00 -4.750133455E-01  2.175826073E+00  3.010828857E+02 
      7391 -1.622479081E+00  1.304793835E+00 -2.810873687E-01  1.309502363E+00  4.121813049E+02 
      7392 -1.718087196E+00  9.973066449E-01 -3.558813035E-01  9.916332960E-01  3.725680542E+02 
      7393 -1.438439369E+00  2.101944208E+00 -3.253632486E-01  2.096065998E+00  3.967431335E+02 
      7394 -1.635404229E+00  1.374504924E+00 -3.535852432E-01  1.379005075E+00  3.846929932E+02 
      7395 -1.671091199E+00  1.265045285E+00 -3.746801913E-01  1.266776919E+00  3.762164001E+02 
      7396 -1.368371844E+00  2.240841389E+00 -2.451168299E-01  2.237202168E+00  4.097739258E+02 
      7397 -1.623615861E+00  1.329769611E+00 -3.032173812E-01  1.333144903E+00  4.276111755E+02 
      7398 -1.534179211E+00  2.108638763E+00 -4.948119223E-01  2.106977224E+00  3.114985657E+02 
      7399 -1.366542220E+00  2.267319202E+00 -2.661300600E-01  2.269703865E+00  3.903521423E+02 
      7400 -1.551884055E+00  2.080530405E+00 -5.121002197E-01  2.085895777E+00  3.014841614E+02 
      7401 -1.331851006E+00  2.355366945E+00 -2.343563288E-01  2.366330862E+00  4.253942871E+02 
      7402 -1.377917290E+00  2.266896486E+00 -2.957019508E-01  2.269387007E+00  3.777283630E+02 
      7403 -1.576225638E+00  1.486960888E+00 -2.665586472E-01  1.481721163E+00  4.084508057E+02 
      7404 -1.056997180E+00  3.173011541E+00 -2.350481749E-01  3.174977303E+00  2.419847717E+02 
      7405 -9.590799212E-01  3.414477348E+00 -2.310704440E-01  3.417106390E+00  1.842465515E+02 
      7406 -1.457922578E+00  2.106529951E+00 -3.641936481E-01  2.117150068E+00  3.651784668E+02 
      7407 -1.242202997E+00  2.716820002E+00 -3.029457033E-01  2.720547199E+00  3.602856140E+02 
      7408 -1.344764709E+00  2.334474325E+00 -2.590155303E-01  2.341914654E+00  3.901343994E+02 
      7409 -1.291912913E+00  2.482044458E+00 -2.302386761E-01  2.484486341E+00  4.137635803E+02 
      7410 -1.367659211E+00  2.429591417E+00 -3.715581596E-01  2.439169168E+00  3.352152405E+02 
      7411 -1.021323800E+00  3.313461065E+00 -3.288747668E-01  3.319626808E+00  1.980549011E+02 
      7412 -7.107673287E-01  3.874469757E+00 -1.852205843E-01  3.886039019E+00  1.429818420E+02 
      7413 -7.928338051E-01  3.742111921E+00 -2.045155168E-01  3.747645140E+00  1.497099915E+02 
      7414 -1.411145091E+00  2.474904776E+00 -4.916222990E-01  2.484682560E+00  2.455663910E+02 
      7415 -1.582006335E+00  1.751988530E+00 -4.145034850E-01  1.745801806E+00  4.582210693E+02 
      7416 -1.332799077E+00  2.663587332E+00 -4.648906291E-01  2.670161963E+00  2.578944092E+02 
      7417 -1.614429116E+00  1.362828135E+00 -2.988152504E-01  1.357938766E+00  4.122725525E+02 
      7418 -1.421805382E+00  2.129577637E+00 -3.063271344E-01  2.133049726E+00  3.901034851E+02 
      7419 -1.346951127E+00  2.548269987E+00 -4.037475288E-01  2.553344727E+00  3.163069763E+02 
      7420 -1.242163777E+00  2.863854647E+00 -4.265434742E-01  2.864622593E+00  2.652593689E+02 
      7421 -7.303624749E-01  3.839022875E+00 -2.094269544E-01  3.851057291E+00  1.682682495E+02 
      7422 -1.349529386E+00  2.604936838E+00 -4.525863230E-01  2.608645439E+00  2.875494690E+02 
      7423 -1.457716107E+00  2.139784813E+00 -3.800446987E-01  2.142091036E+00  3.572738647E+02 
      7424 -1.487362862E+00  2.204473734E+00 -4.628517628E-01  2.215662956E+00  3.137336731E+02 
      7425 -1.282904029E+00  2.524666786E+00 -2.452186793E-01  2.528879404E+00  4.016071777E+02 
      7426 -1.473270297E+00  2.006913424E+00 -3.425023556E-01  2.005110264E+00  4.255867920E+02 
      7427 -1.368859887E+00  2.332249403E+00 -3.173294067E-01  2.340245962E+00  3.664306641E+02 
      7428 -1.461734653E+00  2.045713663E+00 -3.404886425E-01  2.053893089E+00  3.959753418E+02 
      7429 -1.663526654E+00  1.133822799E+00 -2.886466682E-01  1.130078912E+00  3.977579041E+02 
      7430 -1.653352141E+00  1.174421787E+00 -2.831915319E-01  1.181179523E+00  3.779374695E+02 
      7431 -1.689635873E+00  1.244685531E+00 -3.978585005E-01  1.251507163E+00  3.546755676E+02 
      7432 -1.496105790E+00  2.139736176E+00 -4.448676109E-01  2.136667252E+00  3.371236572E+02 
      7433 -1.434522748E+00  2.172844648E+00 -3.558138609E-01  2.185904980E+00  3.658822937E+02 
      7434 -1.469638824E+00  2.304846048E+00 -4.898816645E-01  2.308006048E+00  2.926932678E+02 
      7435 -1.471259117E+00  1.915089726E+00 -2.826101482E-01  1.918780923E+00  4.601131287E+02 
      7436 -1.615646005E+00  1.806017876E+00 -4.876205027E-01  1.809056759E+00  3.468752747E+02 
      7437  6.964592934E-01  3.923605204E+00  3.126168624E-02  3.938051701E+00  8.506643677E+01 
      7438 -1.683343768E+00  1.050220251E+00 -2.946221828E-01  1.045429230E+00  3.828019409E+02 
      7439 -1.219435096E+00  2.884877443E+00 -3.851195574E-01  2.892716408E+00  2.842743530E+02 
      7440 -1.472987652E+00  2.073369265E+00 -3.748236001E-01  2.069687843E+00  3.695574341E+02 
      7441 -1.605262399E+00  1.424794555E+00 -3.143137693E-01  1.429132104E+00  4.018970947E+02 
      7442 -1.690006733E+00  1.667880654E+00 -5.440198779E-01  1.678073049E+00  2.380884857E+02 
      7443 -1.418095112E+00  2.167222738E+00 -3.209266961E-01  2.161283731E+00  3.798908386E+02 
      7444 -1.704268456E+00  1.685195088E+00 -5.762025714E-01  1.682326436E+00  1.642605438E+02 
      7445 -1.375212193E+00  2.361978769E+00 -3.476903439E-01  2.361975908E+00  3.514302063E+02 
      7446 -1.420173049E+00  2.386747122E+00 -4.444493055E-01  2.383543491E+00  3.090796509E+02 
      7447 -1.589658380E+00  1.799613357E+00 -4.450739920E-01  1.804253459E+00  3.733410645E+02 
      7448 -1.696834087E+00  1.204234123E+00 -3.954758942E-01  1.203217983E+00  3.914523926E+02 
      7449 -1.067920566E+00  3.164788008E+00 -2.661693394E-01  3.168809891E+00  2.408188782E+02 
      7450 -1.482516885E+00  2.305700541E+00 -5.240142941E-01  2.301302910E+00  2.834433289E+02 
      7451 -1.351170182E+00  2.350919724E+00 -2.905444205E-01  2.354248762E+00  3.902135925E+02 
      7452 -1.140492082E+00  2.952248335E+00 -2.426235676E-01  2.958041668E+00  3.027023315E+02 
      7453 -1.705828547E+00  1.057858825E+00 -3.569662571E-01  1.062088132E+00  3.671140137E+02 
      7454 -1.469497085E+00  2.195235014E+00 -4.270849228E-01  2.200154066E+00  3.336305237E+02 
      7455 -7.688025832E-01  3.776978254E+00 -2.243346572E-01  3.785076141E+00  1.703681793E+02 
      7456 -1.458008766E+00  2.365683794E+00 -5.152493119E-01  2.370298147E+00  2.558587646E+02 
      7457 -1.181266785E+00  2.905809641E+00 -3.129034936E-01  2.917346954E+00  2.972630310E+02 
      7458 -1.039492965E+00  3.216601610E+00 -2.310129851E-01  3.221503735E+00  2.310822296E+02 
      7459 -1.594846129E+00  1.426394582E+00 -2.836357057E-01  1.436296463E+00  4.084003601E+02 
      7460 -1.699900031E+00  1.300473452E+00 -4.319620132E-01  1.309135795E+00  4.023686523E+02 
      7461 -1.190859318E+00  2.793314695E+00 -2.272632867E-01  2.792925835E+00  3.452156067E+02 
      7462 -1.474335313E+00  2.152177572E+00 -4.143666029E-01  2.151385546E+00  3.494524536E+02 
      7463 -1.263171792E+00  2.647027731E+00 -2.984226942E-01  2.659895182E+00  3.672413330E+02 
      7464 -1.121520996E+00  3.082564592E+00 -3.313593566E-01  3.081379652E+00  2.514184418E+02 
      7465 -1.308798313E+00  2.722765923E+00 -4.620185792E-01  2.735982656E+00  2.564756775E+02 
      7466 -1.618053794E+00  1.385113120E+00 -3.230210543E-01  1.386961222E+00  4.022430725E+02 
      7467 -1.362346768E+00  2.398056984E+00 -3.437066376E-01  2.402266026E+00  3.550363770E+02 
      7468 -1.453893185E+00  2.343027353E+00 -4.831727445E-01  2.350753546E+00  2.967445679E+02 
      7469 -1.694110751E+00  1.018177152E+00 -3.075060844E-01  1.021396995E+00  3.880848694E+02 
      7470 -1.509221554E+00  2.076627493E+00 -4.364142418E-01  2.089335680E+00  3.365338440E+02 
      7471 -1.058073997E+00  3.249239206E+00 -3.597641885E-01  3.258251429E+00  2.044836884E+02 
      7472 -1.527250767E+00  2.014960766E+00 -4.376932681E-01  2.025683641E+00  3.437684937E+02 
      7473 -1.339858055E+00  2.469182730E+00 -3.422829211E-01  2.468862534E+00  3.524285278E+02 
      7474 -1.455018997E+00  1.948538423E+00 -2.609081864E-01  1.948887944E+00  4.736973877E+02 
      7475 -1.139457345E+00  3.015460730E+00 -3.095144331E-01  3.020545483E+00  2.708213806E+02 
      7476 -1.104619384E+00  3.033418655E+00 -2.146492451E-01  3.031344652E+00  2.884754639E+02 
      7477 -1.364228129E+00  2.493018389E+00 -4.024728835E-01  2.494185448E+00  3.082161255E+02 
      7478 -1.400089383E+00  2.389669657E+00 -4.083333015E-01  2.395437717E+00  3.131269226E+02 
